"Name","Num","Mmb","Hv","<Hv>","h:m:s","d:m:s","radD","radR"
"917","Scl","0917",1,111,0,"01 : 00 : 09.78","-33 : 49 : 45.6",-0.793077612106223,0.262510609469337
"918","Scl","0918",1,102,0,"01 : 00 : 07.12","-33 : 50 : 09.7",-0.794830213563434,0.262317168810574
"919","Scl","0919",1,108,0,"01 : 00 : 14.71","-33 : 50 : 52.1",-0.797913628575291,0.262869129186518
"920","Scl","0920",1,112,0,"01 : 00 : 10.21","-33 : 51 : 17.1",-0.799731679879452,0.262541879951769
"921","Scl","0921",1,120,0,"01 : 00 : 13.07","-33 : 57 : 15.6",-0.825802535581117,0.262749865020965
"922","Scl","0922",0,69,0,"01 : 00 : 31.60","-34 : 03 : 01.6",-0.606618270351496,0.264097404647609
"923","Scl","0923",1,107,0,"01 : 00 : 23.79","-33 : 58 : 18.7",-0.830391297072819,0.263529445420189
"924","Scl","0924",0,-23,0,"01 : 00 : 18.82","-34 : 09 : 10.8",-0.633467252011342,0.263168016820922
"925","Scl","0925",1,113,0,"01 : 00 : 19.59","-34 : 02 : 32.6",-0.604509330838669,0.26322401280109
"926","Scl","0926",1,111,0,"01 : 00 : 07.65","-34 : 01 : 39.2",-0.600625973252982,0.262355711498223
"927","Scl","0927",1,121,0,"01 : 00 : 05.00","-34 : 01 : 16.6",-0.598982454874021,0.262162998059982
"928","Scl","0928",1,117,0,"01 : 00 : 05.06","-33 : 59 : 59.4",-0.837714407725978,0.262167361383112
"929","Scl","0929",0,26,0,"01 : 00 : 21.70","-33 : 56 : 14.2",-0.821337401578098,0.263377456331161
"930","Scl","0930",0.999,123,0,"01 : 00 : 37.49","-33 : 59 : 26.5",-0.835321852209703,0.264525737534869
"931","Scl","0931",1,113,0,"00 : 59 : 05.63","-33 : 34 : 42.2",-0.72738051017907,0.257845489822861
"932","Scl","0932",0.998,133,0,"00 : 58 : 26.97","-33 : 38 : 12.2",-0.742652141134021,0.255034055286106
"933","Scl","0933",1,111,0,"00 : 58 : 29.69","-33 : 38 : 21.6",-0.743335728424385,0.255231859267999
"934","Scl","0934",1,104,0,"00 : 58 : 43.78","-33 : 35 : 22.6",-0.730318481086594,0.256256512983024
"935","Scl","0935",1,99,0,"00 : 58 : 49.80","-33 : 37 : 19.1",-0.738790600163983,0.256694299737066
"936","Scl","0936",1,108,0,"00 : 58 : 56.62","-33 : 36 : 20.8",-0.73455090452268,0.257190264132841
"937","Scl","0937",1,103,0,"00 : 58 : 02.96","-33 : 35 : 52.2",-0.73247105383072,0.25328799881359
"938","Scl","0938",1,111,0,"00 : 58 : 03.96","-33 : 34 : 06.4",-0.724777060711512,0.253360720865757
"939","Scl","0939",0,48,0,"00 : 58 : 01.10","-33 : 33 : 07.3",-0.720479187428476,0.253152735796561
"940","Scl","0940",0.999,110,0,"00 : 58 : 04.93","-33 : 31 : 22.6",-0.712865188566651,0.253431261256358
"941","Scl","0941",0.999,121,0,"00 : 57 : 50.35","-33 : 32 : 06.8",-0.716079503272407,0.252370973735772
"942","Scl","0942",0,35.3,1.4,"00 : 57 : 49.98","-33 : 27 : 29.4",-0.695906406001439,0.25234406657647
"943","Scl","0943",0.997,130,0,"00 : 57 : 55.22","-33 : 26 : 23.4",-0.691106750558455,0.252725130129822
"944","Scl","0944",0.999,115,0,"00 : 58 : 16.52","-33 : 26 : 18.2",-0.690728595887189,0.254274109840967
"945","Scl","0945",0.999,120,0,"00 : 58 : 30.58","-33 : 27 : 20.4",-0.695251907531941,0.255296581894427
"946","Scl","0946",0.724,127,0,"00 : 58 : 30.80","-33 : 28 : 40.0",-0.701040582884389,0.255312580745904
"947","Scl","0947",1,118,0,"00 : 58 : 38.77","-33 : 35 : 02.3",-0.728842223427615,0.25589217550167
"948","Scl","0948",0.998,94,0,"00 : 58 : 39.53","-33 : 34 : 17.3",-0.725569731080126,0.255947444261317
"949","Scl","0949",1,115,0,"00 : 58 : 32.88","-33 : 31 : 29.1",-0.713337881905732,0.25546384261441
"950","Scl","0950",0.997,95,0,"00 : 58 : 26.87","-33 : 35 : 32.9",-0.731067518223908,0.25502678308089
"951","Scl","0951",1,103,0,"00 : 58 : 25.20","-33 : 31 : 07.6",-0.711774357784154,0.254905337253772
"952","Scl","0952",1,107,0,"00 : 58 : 57.28","-33 : 37 : 28.3",-0.739459643043914,0.257238260687271
"953","Scl","0953",0.999,99,0,"00 : 58 : 50.64","-33 : 31 : 12.6",-0.712137968044986,0.256755386260886
"954","Scl","0954",1,115,0,"00 : 58 : 46.95","-33 : 31 : 01.7",-0.711345297676372,0.256487041888392
"955","Scl","0955",1,106,0,"00 : 58 : 45.65","-33 : 35 : 09.6",-0.72937309440843,0.256392503220575
"956","Scl","0956",0.999,103,0,"00 : 58 : 48.95","-33 : 34 : 23.2",-0.725998791187908,0.256632485992725
"957","Scl","0957",1,111,0,"00 : 58 : 44.70","-33 : 30 : 48.9",-0.710414455408642,0.256323417271017
"958","Scl","0958",0.997,92,0,"00 : 58 : 42.24","-33 : 30 : 05.8",-0.707280134960269,0.256144521022688
"959","Scl","0959",0,-45,0,"00 : 58 : 57.24","-33 : 21 : 30.4",-0.669799189273691,0.257235351805184
"960","Scl","0960",0.998,95,0,"00 : 58 : 52.28","-33 : 26 : 01.5",-0.68951413761601,0.256874650426439
"961","Scl","0961",1,110,0,"00 : 58 : 45.25","-33 : 26 : 22.4",-0.691034028506288,0.256363414399709
"962","Scl","0962",0.07,78,0,"00 : 59 : 01.49","-33 : 22 : 26.4",-0.673871624195011,0.257544420526892
"963","Scl","0963",1,103,0,"00 : 59 : 06.57","-33 : 26 : 11.2",-0.690219541522024,0.257913848551897
"964","Scl","0964",0.999,109,0,"00 : 59 : 05.24","-33 : 26 : 53.5",-0.693295684328664,0.257817128222516
"965","Scl","0965",0,-78,0,"00 : 59 : 11.26","-33 : 34 : 39.3",-0.727169616227788,0.258254914976558
"966","Scl","0966",0.999,94,0,"00 : 59 : 07.93","-33 : 33 : 32.3",-0.722297238732637,0.258012750542843
"967","Scl","0967",0.999,115,0,"00 : 59 : 12.45","-33 : 32 : 37.1",-0.71828298145305,0.258341454218636
"968","Scl","0968",0.998,115,0,"00 : 59 : 14.37","-33 : 31 : 43.8",-0.714406896072579,0.258481080558795
"969","Scl","0969",1,119,0,"00 : 59 : 16.84","-33 : 31 : 25.4",-0.713068810312717,0.258660704027646
"970","Scl","0970",1,117,0,"00 : 59 : 11.71","-33 : 30 : 50.0",-0.710494449666025,0.258287639900033
"971","Scl","0971",0.995,106,0,"00 : 59 : 00.00","-33 : 29 : 14.6",-0.703556765889348,0.257436064669164
"972","Scl","0972",1,122,0,"00 : 58 : 59.25","-33 : 26 : 50.4",-0.693070245966948,0.257381523130039
"973","Scl","0973",0,62,0,"00 : 59 : 01.44","-33 : 32 : 59.6",-0.719919227626794,0.257540784424283
"974","Scl","0974",1,111,0,"00 : 59 : 02.46","-33 : 32 : 09.5",-0.716275852813256,0.257614960917493
"975","Scl","0975",0.996,102,0,"00 : 58 : 59.30","-33 : 31 : 59.9",-0.715577721112459,0.257385159232647
"976","Scl","0976",1,109,0,"00 : 59 : 02.83","-33 : 31 : 44.0",-0.714421440483012,0.257641868076795
"977","Scl","0977",1,119,0,"01 : 01 : 16.31","-33 : 48 : 02.5",-0.785579968527864,0.26734880759997
"978","Scl","0978",0.999,109,0,"01 : 00 : 05.44","-33 : 42 : 06.8",-0.759712734572265,0.262194995762935
"979","Scl","0979",1,102,0,"01 : 00 : 39.69","-33 : 35 : 57.2",-0.732834664091552,0.264685726049635
"980","Scl","0980",0.998,100,0,"01 : 00 : 13.83","-33 : 49 : 27.2",-0.791739526346361,0.262805133780611
"981","Scl","0981",1,116,0,"01 : 00 : 08.79","-33 : 46 : 25.1",-0.778496840646854,0.262438614637692
"982","Scl","0982",0.999,96,0,"01 : 00 : 06.43","-33 : 46 : 30.2",-0.778867723112903,0.26226699059458
"983","Scl","0983",0.999,102,0,"01 : 00 : 24.73","-33 : 45 : 39.9",-0.775209803888931,0.263597804149225
"984","Scl","0984",0.999,96,0,"01 : 00 : 59.30","-33 : 50 : 00.1",-0.794132081862637,0.266111805492619
"985","Scl","0985",1,114,0,"00 : 59 : 50.99","-33 : 48 : 55.0",-0.789397876266602,0.26114416210913
"986","Scl","0986",0.999,102,0,"00 : 59 : 49.62","-33 : 40 : 41.8",-0.753531360138119,0.261044532897662
"987","Scl","0987",1,115,0,"00 : 59 : 48.85","-33 : 42 : 18.0",-0.760527221556529,0.260988536917494
"988","Scl","0988",1,116,0,"00 : 59 : 46.89","-33 : 43 : 45.9",-0.766919489941958,0.260846001695248
"989","Scl","0989",0.999,101,0,"00 : 59 : 50.18","-33 : 45 : 02.1",-0.77246091031704,0.261085257246875
"990","Scl","0990",0.997,118,0,"01 : 00 : 03.93","-33 : 41 : 39.2",-0.757705605932472,0.262085185464163
"991","Scl","0991",0.999,103,0,"01 : 00 : 03.14","-33 : 43 : 00.6",-0.763625180978819,0.262027735042952
"992","Scl","0992",1,119,0,"01 : 00 : 06.35","-33 : 44 : 57.8",-0.772148205492725,0.262261172830406
"993","Scl","0993",1,127,0,"01 : 00 : 08.98","-33 : 50 : 22.9",-0.795790144652031,0.262452431827604
"994","Scl","0994",1,110,0,"01 : 00 : 13.39","-33 : 47 : 24.9",-0.782845619366407,0.262773136077658
"995","Scl","0995",0.999,94,0,"00 : 59 : 46.70","-33 : 47 : 35.6",-0.783623745324587,0.260832184505336
"996","Scl","0996",0.996,115,0,"01 : 00 : 11.73","-33 : 41 : 11.2",-0.755669388471812,0.262652417471062
"997","Scl","0997",1,112,0,"01 : 00 : 13.31","-33 : 44 : 48.0",-0.771435529381494,0.262767318313485
"998","Scl","0998",1,111,0,"01 : 00 : 10.00","-33 : 45 : 35.0",-0.774853465833316,0.262526608320814
"999","Scl","0999",1,118,0,"01 : 00 : 08.55","-33 : 47 : 39.4",-0.78390008912282,0.262421161345172
"1000","Scl","1000",0.998,138,0,"01 : 00 : 23.05","-33 : 38 : 46.2",-0.745124690907679,0.263475631101586
"1001","Scl","1001",1,108,0,"01 : 00 : 22.10","-33 : 39 : 11.3",-0.746950014417057,0.263406545152027
"1002","Scl","1002",1,99,0,"01 : 00 : 42.78","-33 : 50 : 27.8",-0.796146482707647,0.264910437190829
"1003","Scl","1003",1,112,0,"01 : 00 : 31.51","-33 : 36 : 10.1",-0.733772778564499,0.264090859662914
"1004","Scl","1004",0.999,111,0,"01 : 00 : 28.21","-33 : 44 : 32.6",-0.770315609778131,0.263850876890764
"1005","Scl","1005",1,109,0,"01 : 00 : 28.28","-33 : 45 : 00.1",-0.772315466212708,0.263855967434416
"1006","Scl","1006",0.998,110,0,"01 : 00 : 21.17","-33 : 46 : 01.1",-0.77675151139486,0.263338913643513
"1007","Scl","1007",0,-41,0,"01 : 00 : 32.47","-33 : 44 : 14.9",-0.769028429454785,0.264160672832993
"1008","Scl","1008",0.994,111,0,"01 : 00 : 33.13","-33 : 45 : 14.6",-0.773369935969121,0.264208669387423
"1009","Scl","1009",1,118,0,"01 : 00 : 27.47","-33 : 47 : 08.0",-0.781616616684794,0.263797062572161
"1010","Scl","1010",0,23,0,"01 : 00 : 44.68","-33 : 47 : 24.3",-0.782801986135107,0.265048609089946
"1011","Scl","1011",0.998,103,0,"01 : 00 : 51.08","-33 : 42 : 45.8",-0.762548894606756,0.265514030223811
"1012","Scl","1012",1,119,0,"01 : 01 : 08.14","-33 : 49 : 32.3",-0.79211040881241,0.26675466843377
"1013","Scl","1013",0,-7,0,"01 : 00 : 28.23","-33 : 43 : 44.9",-0.766846767889792,0.263852331331808
"1014","Scl","1014",1,118,0,"01 : 00 : 05.95","-33 : 48 : 09.5",-0.786089022893029,0.26223208400954
"1015","Scl","1015",1,101,0,"01 : 00 : 25.30","-33 : 46 : 38.1",-0.779442227325018,0.26363925571896
"1016","Scl","1016",0.991,86,0,"01 : 00 : 39.09","-33 : 46 : 22.8",-0.778329579926871,0.264642092818335
"1017","Scl","1017",0.999,100,0,"01 : 00 : 49.62","-33 : 49 : 47.7",-0.793230328415773,0.265407856027648
"1018","Scl","1018",0.998,92,0,"01 : 00 : 58.22","-33 : 52 : 51.7",-0.806611186014396,0.266033265676279
"1019","Scl","1019",0.998,136,0,"01 : 01 : 10.17","-33 : 50 : 46.8",-0.797528201698809,0.266902294199668
"1020","Scl","1020",1,107,0,"00 : 59 : 58.25","-33 : 41 : 08.6",-0.755480311136179,0.261672124207858
"1021","Scl","1021",0.998,96,0,"01 : 00 : 01.15","-33 : 42 : 21.2",-0.760759932123462,0.261883018159141
"1022","Scl","1022",1,113,0,"00 : 59 : 52.22","-33 : 44 : 07.8",-0.768512102884403,0.261233610233295
"1023","Scl","1023",1,112,0,"01 : 00 : 00.23","-33 : 44 : 47.8",-0.77142098497106,0.261816113871148
"1024","Scl","1024",1,109,0,"01 : 00 : 09.10","-33 : 39 : 17.2",-0.747379074524838,0.262461158473864
"1025","Scl","1025",1,112,0,"01 : 00 : 08.69","-33 : 42 : 23.5",-0.760927192843445,0.262431342432476
"1026","Scl","1026",0.998,91,0,"01 : 00 : 10.05","-33 : 44 : 35.1",-0.770497414908547,0.262530244423422
"1027","Scl","1027",1,115,0,"01 : 00 : 19.33","-33 : 37 : 11.7",-0.738252456977951,0.263205105067527
"1028","Scl","1028",1,104,0,"01 : 00 : 17.81","-33 : 41 : 14.9",-0.755938460064827,0.263094567548234
"1029","Scl","1029",1,116,0,"01 : 00 : 20.44","-33 : 41 : 38.6",-0.757661972701172,0.263285826545431
"1030","Scl","1030",0.998,92,0,"01 : 00 : 19.84","-33 : 41 : 56.1",-0.758934608614084,0.263242193314131
"1031","Scl","1031",0.999,126,0,"01 : 00 : 20.62","-33 : 43 : 24.9",-0.765392326846463,0.263298916514821
"1032","Scl","1032",0.999,105,0,"01 : 00 : 18.83","-33 : 43 : 59.1",-0.767879421030555,0.263168744041443
"1033","Scl","1033",1,110,0,"01 : 00 : 28.38","-33 : 38 : 22.8",-0.743422994886985,0.263863239639633
"1034","Scl","1034",1,121,0,"01 : 00 : 45.42","-33 : 52 : 14.7",-0.803920470084238,0.265102423408549
"1035","Scl","1035",1,117,0,"01 : 00 : 28.43","-33 : 47 : 41.5",-0.784052805432369,0.263866875742241
"1036","Scl","1036",1,109,0,"01 : 00 : 39.23","-33 : 42 : 12.8",-0.760149066885264,0.264652273905638
"1037","Scl","1037",1,103,0,"01 : 01 : 05.50","-33 : 44 : 26.6",-0.769879277465132,0.266562682216051
"1038","Scl","1038",0,-12,0,"00 : 56 : 42.10","-33 : 34 : 29.8",-0.726478756732206,0.247407693675413
"1039","Scl","1039",0,10,0,"00 : 56 : 36.55","-33 : 35 : 44.5",-0.731911094029039,0.247004086285889
"1040","Scl","1040",0,82,0,"00 : 56 : 43.89","-33 : 36 : 03.6",-0.733300085225418,0.247537866148791
"1041","Scl","1041",0.994,122,0,"00 : 56 : 28.23","-33 : 38 : 34.4",-0.744266570692115,0.246399038811864
"1042","Scl","1042",0.999,114,0,"00 : 57 : 02.71","-33 : 35 : 56.3",-0.732769214244603,0.248906495170563
"1043","Scl","1043",0.997,115,0,"00 : 56 : 48.41","-33 : 36 : 05.3",-0.733423712714101,0.247866569824583
"1044","Scl","1044",0.994,130,0,"00 : 56 : 59.21","-33 : 45 : 13.7",-0.773304486122171,0.24865196798798
"1045","Scl","1045",0.999,120,0,"00 : 56 : 59.21","-33 : 39 : 50.4",-0.749793446656764,0.24865196798798
"1046","Scl","1046",0.995,122,0,"00 : 57 : 10.20","-33 : 28 : 35.6",-0.700720605854857,0.24945118334129
"1047","Scl","1047",0.998,116,0,"00 : 57 : 19.67","-33 : 36 : 38.0",-0.735801723819943,0.250139861175306
"1048","Scl","1048",1,113,0,"00 : 57 : 30.21","-33 : 44 : 18.1",-0.769261140021717,0.25090635160514
"1049","Scl","1049",0.996,102,0,"00 : 57 : 10.05","-33 : 36 : 59.8",-0.737387064557171,0.249440275033465
"1050","Scl","1050",0.999,104,0,"00 : 57 : 42.04","-33 : 33 : 42.9",-0.723068092485601,0.251766653482269
"1051","Scl","1051",0.991,137,0,"00 : 57 : 42.88","-33 : 35 : 04.6",-0.729009484147598,0.251827740006088
"1052","Scl","1052",0.999,109,0,"00 : 57 : 27.77","-33 : 35 : 15.0",-0.729765793490129,0.250728909797854
"1053","Scl","1053",0.979,139,0,"00 : 57 : 34.32","-33 : 36 : 37.1",-0.735736273972993,0.251205239239544
"1054","Scl","1054",0.989,102,0,"00 : 57 : 35.52","-33 : 41 : 21.9",-0.756447514429992,0.251292505702144
"1055","Scl","1055",0,-11,0,"00 : 57 : 31.00","-33 : 40 : 39.9",-0.753393188239002,0.250963802026351
"1056","Scl","1056",0.977,130,0,"00 : 57 : 34.83","-33 : 39 : 45.7",-0.749451653011582,0.251242327486149
"1057","Scl","1057",0,58,0,"00 : 57 : 34.19","-33 : 38 : 57.0",-0.745910089071077,0.251195785372762
"1058","Scl","1058",0.966,133,0,"00 : 57 : 42.71","-33 : 37 : 28.1",-0.739445098633481,0.25181537725722
"1059","Scl","1059",0,-68,0,"01 : 01 : 58.28","-33 : 18 : 58.1",-0.658723620728743,0.270400952129395
"1060","Scl","1060",0,-16,0,"01 : 01 : 57.90","-33 : 02 : 40.6",-0.587637814736057,0.270373317749572
"1061","Scl","1061",0.998,117,0,"01 : 01 : 34.01","-33 : 15 : 03.7",-0.641677571700932,0.268635987923316
"1062","Scl","1062",0,-224,0,"01 : 02 : 24.61","-33 : 07 : 13.8",-0.607505479387926,0.272315723762937
"1063","Scl","1063",0,95,0,"01 : 02 : 25.22","-33 : 09 : 41.0",-0.618210165466825,0.272360084214758
"1064","Scl","1064",0,-100,0,"01 : 02 : 41.09","-33 : 07 : 12.8",-0.60743275733576,0.27351418318264
"1065","Scl","1065",0,-43,0,"01 : 02 : 27.26","-33 : 19 : 56.5",-0.662970588575263,0.272508437201178
"1066","Scl","1066",0.997,105,0,"01 : 02 : 33.22","-33 : 14 : 13.2",-0.638005108066527,0.27294186063209
"1067","Scl","1067",0.996,102,0,"01 : 02 : 41.18","-33 : 18 : 30.6",-0.656723764294166,0.273520728167335
"1068","Scl","1068",0,104,0,"01 : 02 : 36.13","-33 : 10 : 06.1",-0.620035488976202,0.273153481803894
"1069","Scl","1069",0.994,120,0,"00 : 55 : 29.89","-33 : 46 : 05.7",-0.777086032834825,0.242156434288475
"1070","Scl","1070",0,-6,0,"00 : 55 : 41.17","-33 : 48 : 59.6",-0.789732397706568,0.242976739036912
"1071","Scl","1071",0,112,0,"00 : 55 : 31.44","-34 : 00 : 38.3",-0.596197200276046,0.242269153469333
"1072","Scl","1072",0,9,0,"00 : 55 : 28.81","-34 : 00 : 06.3",-0.593870094606721,0.242077894472135
"1073","Scl","1073",0,1,0,"00 : 55 : 52.50","-33 : 46 : 12.6",-0.777587814994774,0.243800679887958
"1074","Scl","1074",0,-3,0,"00 : 56 : 09.00","-33 : 49 : 46.4",-0.793135789747957,0.245000593748704
"1075","Scl","1075",0,9,0,"00 : 55 : 52.43","-33 : 50 : 04.7",-0.794466603302602,0.243795589344306
"1076","Scl","1076",0.962,96,0,"00 : 55 : 42.17","-33 : 59 : 55.5",-0.837430791722529,0.243049461089079
"1077","Scl","1077",0.998,109,0,"00 : 56 : 35.53","-33 : 50 : 36.4",-0.796771892356278,0.246929909792679
"1078","Scl","1078",0.993,113,0,"00 : 56 : 31.19","-33 : 53 : 46.6",-0.810603626678333,0.246614296086277
"1079","Scl","1079",0,68,0,"00 : 56 : 11.72","-33 : 53 : 05.2",-0.807592933718643,0.245198397730597
"1080","Scl","1080",0,-98,0,"00 : 53 : 33.09","-34 : 26 : 15.4",-0.707978266661067,0.233662498595436
"1081","Scl","1081",0,14,0,"00 : 54 : 00.73","-34 : 26 : 36.2",-0.709490885346128,0.235672536117316
"1082","Scl","1082",0,16,0,"00 : 53 : 59.02","-34 : 24 : 41.2",-0.701127849346989,0.235548181408111
"1083","Scl","1083",0,17,0,"00 : 53 : 58.85","-34 : 21 : 32.2",-0.687383381487533,0.235535818659243
"1084","Scl","1084",0,-56,0,"00 : 53 : 46.78","-34 : 15 : 55.9",-0.662926955343963,0.234658063489594
"1085","Scl","1085",0,24,0,"00 : 54 : 08.43","-34 : 24 : 47.8",-0.701607814891287,0.236232495918998
"1086","Scl","1086",0,62,0,"00 : 54 : 08.66","-34 : 24 : 02.1",-0.698284417107281,0.236249221990996
"1087","Scl","1087",0,-21,0,"00 : 54 : 07.44","-34 : 23 : 04.3",-0.694081082492062,0.236160501087353
"1088","Scl","1088",0,51,0,"00 : 54 : 24.92","-34 : 25 : 25.8",-0.704371252873612,0.237431682559222
"1089","Scl","1089",0,199,0,"01 : 00 : 01.77","-33 : 43 : 12.2",-0.76446875678395,0.261928105831484
"1090","Scl","1090",0.999,112,0,"01 : 00 : 08.00","-33 : 43 : 46.6",-0.766970395378475,0.262381164216481
"1091","Scl","1091",0.999,120,0,"01 : 00 : 18.85","-33 : 44 : 43.9",-0.771137368967611,0.263170198482487
"1092","Scl","1092",0.999,102,0,"00 : 59 : 57.13","-33 : 40 : 02.9",-0.750702472308844,0.261590675509432
"1093","Scl","1093",0.999,130,0,"00 : 59 : 50.45","-33 : 48 : 41.7",-0.788430672972788,0.26110489220096
"1094","Scl","1094",0,-104,0,"00 : 59 : 45.01","-33 : 47 : 05.4",-0.781427539349161,0.260709284237175
"1095","Scl","1095",1,110,0,"00 : 59 : 46.28","-33 : 43 : 10.1",-0.7643160404744,0.260801641243426
"1096","Scl","1096",0.999,112,0,"01 : 00 : 14.36","-33 : 40 : 25.1",-0.752316901866939,0.262843676468259
"1097","Scl","1097",0.998,90,0,"01 : 00 : 20.41","-33 : 43 : 32.6",-0.765952286648145,0.263283644883866
"1098","Scl","1098",0.944,111,0,"01 : 00 : 18.13","-33 : 43 : 38.2",-0.766359530140277,0.263117838604927
"1099","Scl","1099",1,114.2,3.2,"01 : 00 : 01.82","-33 : 43 : 57.2",-0.767741249131439,0.261931741934092
"1100","Scl","1100",0.999,112,0,"01 : 00 : 28.90","-33 : 41 : 24.0",-0.756600230739542,0.263901055106759
"1101","Scl","1101",1,105,0,"01 : 00 : 37.31","-33 : 39 : 30.7",-0.748360822229085,0.264512647565479
"1102","Scl","1102",0.999,132,0,"01 : 00 : 36.03","-33 : 42 : 17.7",-0.760505404940879,0.264419563338706
"1103","Scl","1103",0.999,119,0,"01 : 00 : 23.80","-33 : 49 : 57.8",-0.793964821142654,0.26353017264071
"1104","Scl","1104",1,115,0,"01 : 00 : 34.46","-33 : 48 : 54.5",-0.789361515240519,0.264305389716805
"1105","Scl","1105",0.999,100,0,"01 : 00 : 24.39","-33 : 47 : 29.4",-0.783172868601156,0.263573078651489
"1106","Scl","1106",0.999,97,0,"01 : 00 : 22.30","-33 : 45 : 27.1",-0.774278961621201,0.263421089562461
"1107","Scl","1107",1,123,0,"01 : 00 : 30.85","-33 : 45 : 59.9",-0.77666424493226,0.264042863108484
"1108","Scl","1108",0,261,0,"01 : 00 : 51.55","-33 : 50 : 55.0",-0.798124522526574,0.265548209588329
"1109","Scl","1109",1,109,0,"01 : 00 : 55.10","-33 : 46 : 44.7",-0.779922192869316,0.26580637287352
"1110","Scl","1110",0.998,107,0,"01 : 00 : 43.78","-33 : 46 : 48.3",-0.780183992257115,0.264983159242996
"1111","Scl","1111",0.998,124,0,"01 : 00 : 56.19","-33 : 38 : 16.6",-0.742972118163553,0.265885639910381
"1112","Scl","1112",1,111,0,"01 : 00 : 57.56","-33 : 39 : 39.7",-0.749015320698583,0.265985269121849
"1113","Scl","1113",1,120,0,"01 : 00 : 02.93","-33 : 44 : 59.1",-0.772242744160541,0.262012463411997
"1114","Scl","1114",0,-218,0,"01 : 00 : 40.91","-33 : 45 : 05.1",-0.77267907647354,0.264774446953278
"1115","Scl","1115",0.998,110,0,"00 : 59 : 47.69","-33 : 42 : 18.1",-0.760534493761746,0.260904179336981
"1116","Scl","1116",1,107,0,"00 : 59 : 58.81","-33 : 43 : 21.0",-0.765108710843014,0.261712848557071
"1117","Scl","1117",1,112.2,1.2,"00 : 59 : 59.63","-33 : 39 : 31.9",-0.748448088691685,0.261772480639848
"1118","Scl","1118",1,108,0,"01 : 00 : 04.03","-33 : 40 : 01.1",-0.750571572614945,0.26209245766938
"1119","Scl","1119",0.999,103,0,"01 : 00 : 02.16","-33 : 40 : 52.4",-0.754302213891083,0.261956467431829
"1120","Scl","1120",0.998,103,0,"00 : 59 : 56.46","-33 : 49 : 35.4",-0.792335847174126,0.26154195173448
"1121","Scl","1121",1,109,0,"01 : 00 : 01.26","-33 : 47 : 34.6",-0.783551023272421,0.261891017584879
"1122","Scl","1122",1,116.3,1.7,"00 : 59 : 51.41","-33 : 47 : 25.9",-0.782918341418573,0.26117470537104
"1123","Scl","1123",0,-127,0,"01 : 00 : 13.89","-33 : 41 : 22.5",-0.756491147661292,0.262809497103741
"1124","Scl","1124",1,101,0,"01 : 00 : 13.04","-33 : 42 : 24.1",-0.760970826074744,0.2627476833594
"1125","Scl","1125",1,109,0,"01 : 00 : 15.18","-33 : 43 : 11.1",-0.764388762526567,0.262903308551036
"1126","Scl","1126",1,107,0,"01 : 00 : 15.78","-33 : 44 : 14.9",-0.769028429454785,0.262946941782336
"1127","Scl","1127",1,113,0,"01 : 00 : 17.62","-33 : 44 : 11.1",-0.768752085656552,0.263080750358322
"1128","Scl","1128",1,114,0,"01 : 00 : 17.60","-33 : 41 : 11.5",-0.755691205087461,0.263079295917279
"1129","Scl","1129",1,103,0,"01 : 00 : 24.88","-33 : 43 : 19.4",-0.764992355559548,0.26360871245705
"1130","Scl","1130",1,110,0,"01 : 00 : 23.29","-33 : 44 : 17.5",-0.769217506790417,0.263493084394106
"1131","Scl","1131",0,-151,0,"01 : 00 : 14.94","-33 : 52 : 04.5",-0.803178705152141,0.262885855258516
"1132","Scl","1132",1,106,0,"01 : 00 : 17.60","-33 : 46 : 55.0",-0.78067123000663,0.263079295917279
"1133","Scl","1133",1,112,0,"01 : 00 : 18.69","-33 : 46 : 39.6",-0.779551310403267,0.26315856295414
"1134","Scl","1134",1,111,0,"01 : 00 : 18.75","-33 : 45 : 21.1",-0.773842629308203,0.26316292627727
"1135","Scl","1135",1,119,0,"01 : 00 : 12.68","-33 : 48 : 43.1",-0.788532483845821,0.26272150342062
"1136","Scl","1136",0.036,170,0,"01 : 00 : 10.03","-33 : 48 : 31.9",-0.787717996861557,0.262528789982379
"1137","Scl","1137",1,107,0,"01 : 00 : 14.57","-33 : 47 : 11.4",-0.78186387166216,0.262858948099214
"1138","Scl","1138",1,115,0,"01 : 00 : 12.87","-33 : 46 : 58.0",-0.78088939616313,0.262735320610531
"1139","Scl","1139",1,114,0,"01 : 00 : 09.34","-33 : 46 : 12.8",-0.777602359405207,0.262478611766384
"1140","Scl","1140",1,109.9,0.9,"01 : 00 : 11.73","-33 : 44 : 50.3",-0.771602790101476,0.262652417471062
"1141","Scl","1141",0.999,111,0,"01 : 00 : 25.55","-33 : 41 : 06.6",-0.755334867031846,0.263657436232002
"1142","Scl","1142",0.999,125,0,"01 : 00 : 30.31","-33 : 40 : 56.5",-0.754600374304965,0.264003593200314
"1143","Scl","1143",0,222,0,"01 : 00 : 30.83","-33 : 41 : 46.0",-0.758200115887203,0.26404140866744
"1144","Scl","1144",0,-119,0,"01 : 00 : 36.60","-33 : 36 : 34.0",-0.735510835611277,0.264461014908441
"1145","Scl","1145",0.999,108,0,"01 : 00 : 40.60","-33 : 40 : 42.0",-0.753545904548552,0.264751903117107
"1146","Scl","1146",0.999,113,0,"01 : 00 : 48.63","-33 : 48 : 50.7",-0.789085171442286,0.265335861196003
